Draft Year,Country,age,Nationality
1984,CA,18.0,Canada
1984,CA,18.0,Canada
1984,CA,,Canada
1984,CA,,Canada
1984,CA,,Canada
1984,CZ,,Czechia
1984,CA,,Canada
1984,SE,,Sweden
1984,CA,,Canada
1984,FI,,Finland
1984,CA,18.0,Canada
1984,CA,,Canada
1984,CA,,Canada
1984,FI,,Finland
1984,CA,,Canada
1984,CZ,,Czechia
1984,CA,,Canada
1984,CA,18.0,Canada
1984,SE,,Sweden
1984,CA,,Canada
1984,SE,,Sweden
1984,US,18.0,USA
1984,US,19.0,USA
1984,CA,18.0,Canada
1984,US,,USA
1984,CZ,26.0,Czechia
1984,US,,USA
1984,US,,USA
1984,FI,,Finland
1984,CA,,Canada
1984,CA,,Canada
1984,SE,,Sweden
1984,CA,18.0,Canada
1984,CA,,Canada
1984,CA,18.0,Canada
1984,CA,,Canada
1984,US,,USA
1984,CA,18.0,Canada
1984,CA,,Canada
1984,US,,USA
1984,CA,,Canada
1984,CA,,Canada
1984,CA,,Canada
1984,CA,,Canada
1984,CA,,Canada
1984,CA,,Canada
1984,US,20.0,USA
1984,US,,USA
1984,FI,,Finland
1984,CA,,Canada
1984,US,,USA
1984,CA,18.0,Canada
1984,US,,USA
1984,CA,,Canada
1984,DK,,Denmark
1984,US,,USA
1984,US,18.0,USA
1984,CA,,Canada
1984,US,,USA
1984,CA,,Canada
1984,SE,,Sweden
1984,US,,USA
1984,CA,19.0,Canada
1984,CA,,Canada
1984,US,,USA
1984,CA,,Canada
1984,CZ,,Czechia
1984,US,,USA
1984,US,19.0,USA
1984,CA,19.0,Canada
1984,CA,,Canada
1984,CA,18.0,Canada
1984,CA,,Canada
1984,CA,,Canada
1984,CZ,18.0,Czechia
1984,CA,,Canada
1984,US,,USA
1984,FI,,Finland
1984,CA,,Canada
1984,US,,USA
1984,CA,19.0,Canada
1984,US,,USA
1984,CA,,Canada
1984,CA,,Canada
1984,CA,,Canada
1984,CA,,Canada
1984,CA,,Canada
1984,SE,,Sweden
1984,US,,USA
1984,US,,USA
1984,CA,18.0,Canada
1984,RU,18.0,Russia
1984,CA,,Canada
1984,US,,USA
1984,US,,USA
1984,CA,18.0,Canada
1984,CA,,Canada
1984,US,,USA
1984,CA,,Canada
1984,CZ,,Czechia
1984,CA,,Canada
1984,US,,USA
1984,CA,,Canada
1984,US,,USA
1984,CA,,Canada
1984,CA,,Canada
1984,CA,,Canada
1984,CZ,,Czechia
1984,US,,USA
1984,CA,,Canada
1984,SE,27.0,Sweden
1984,SK,,Slovakia
1984,SE,,Sweden
1984,US,,USA
1984,US,,USA
1984,CA,,Canada
1984,CA,,Canada
1983,US,18.0,USA
1983,CA,18.0,Canada
1983,US,18.0,USA
1983,CA,18.0,Canada
1983,US,18.0,USA
1983,CA,18.0,Canada
1983,CA,18.0,Canada
1983,CA,18.0,Canada
1983,CA,18.0,Canada
1983,CA,18.0,Canada
1983,CA,18.0,Canada
1983,CA,18.0,Canada
1983,CA,18.0,Canada
1983,CA,18.0,Canada
1983,CA,18.0,Canada
1983,CA,18.0,Canada
1983,US,18.0,USA
1983,CA,18.0,Canada
1983,CA,18.0,Canada
1983,US,18.0,USA
1983,CA,18.0,Canada
1983,CA,18.0,Canada
1983,FI,19.0,Finland
1983,CA,18.0,Canada
1983,CA,18.0,Canada
1983,CA,18.0,Canada
1983,CA,18.0,Canada
1983,CA,18.0,Canada
1983,CA,18.0,Canada
1983,CA,18.0,Canada
1983,CA,18.0,Canada
1983,CA,18.0,Canada
1983,CA,18.0,Canada
1983,CA,18.0,Canada
1983,CA,,Canada
1983,CA,,Canada
1983,CA,,Canada
1983,CZ,18.0,Czechia
1983,US,18.0,USA
1983,US,,USA
1983,CA,18.0,Canada
1983,CA,18.0,Canada
1983,US,20.0,USA
1983,CA,18.0,Canada
1983,CA,,Canada
1983,CA,18.0,Canada
1983,CA,18.0,Canada
1983,FI,19.0,Finland
1983,CA,,Canada
1983,CA,,Canada
1983,CA,18.0,Canada
1983,CA,18.0,Canada
1983,FI,18.0,Finland
1983,CA,18.0,Canada
1983,CA,18.0,Canada
1983,CA,18.0,Canada
1983,CA,,Canada
1983,CA,18.0,Canada
1983,US,18.0,USA
1983,SE,,Sweden
1983,CA,,Canada
1983,CA,,Canada
1983,CA,18.0,Canada
1983,FI,,Finland
1983,CA,18.0,Canada
1983,CA,,Canada
1983,CA,,Canada
1983,CA,,Canada
1983,CA,18.0,Canada
1983,CA,,Canada
1983,SE,18.0,Sweden
1983,CA,,Canada
1983,US,18.0,USA
1983,US,18.0,USA
1983,US,18.0,USA
1983,CA,,Canada
1983,US,,USA
1983,FI,18.0,Finland
1983,US,,USA
1983,CA,18.0,Canada
1983,CA,,Canada
1983,US,,USA
1983,US,18.0,USA
1983,CZ,,Czechia
1983,US,18.0,USA
1983,CA,18.0,Canada
1983,US,20.0,USA
1983,CA,18.0,Canada
1983,CA,,Canada
1983,US,,USA
1983,CA,22.0,Canada
1983,CA,,Canada
1983,US,,USA
1983,CA,,Canada
1983,US,,USA
1983,CA,,Canada
1983,CA,,Canada
1983,CA,,Canada
1983,CA,,Canada
1983,CA,20.0,Canada
1983,US,,USA
1983,CA,18.0,Canada
1983,CA,,Canada
1983,US,,USA
1983,US,19.0,USA
1983,CA,18.0,Canada
1983,CA,,Canada
1983,US,18.0,USA
1983,US,18.0,USA
1983,CA,18.0,Canada
1983,FI,,Finland
1983,US,,USA
1983,US,,USA
1983,CA,18.0,Canada
1983,US,18.0,USA
1983,CA,,Canada
1983,CA,,Canada
1983,CA,24.0,Canada
1983,US,18.0,USA
1983,CA,18.0,Canada
1983,CA,19.0,Canada
1983,CA,,Canada
1983,CA,,Canada
1983,CA,18.0,Canada
1983,CA,,Canada
1983,CA,,Canada
1983,CA,,Canada
1983,US,19.0,USA
1983,FI,20.0,Finland
1983,CA,,Canada
1983,US,,USA
1983,US,,USA
1983,US,,USA
1983,CA,19.0,Canada
1983,CA,,Canada
1983,CA,18.0,Canada
1983,CA,,Canada
1983,CA,31.0,Canada
1983,CA,,Canada
1983,RU,,Russia
1983,CA,,Canada
1983,CA,,Canada
1983,CA,,Canada
1983,CA,,Canada
1983,SU,25.0,Soviet Union
1983,CA,,Canada
1983,SE,20.0,Sweden
1983,US,,USA
1983,CA,,Canada
1983,CA,,Canada
1983,CA,,Canada
1983,CA,19.0,Canada
1983,CA,,Canada
1983,US,19.0,USA
1983,SE,,Sweden
1983,CA,18.0,Canada
1983,US,18.0,USA
1983,CA,,Canada
1983,US,18.0,USA
1983,US,,USA
1983,SE,20.0,Sweden
1983,CA,,Canada
1983,CA,,Canada
1983,CA,,Canada
1983,CA,,Canada
1983,CA,,Canada
1983,CA,,Canada
1983,US,,USA
1983,US,19.0,USA
1983,CA,,Canada
1983,CA,,Canada
1983,US,18.0,USA
1983,CA,18.0,Canada
1983,CA,,Canada
1983,US,,USA
1983,CA,,Canada
1983,US,,USA
1983,CA,,Canada
1983,CA,18.0,Canada
1983,CA,,Canada
1983,CA,,Canada
1983,US,,USA
1983,US,,USA
1983,US,,USA
1983,US,,USA
1983,CA,18.0,Canada
1983,CA,,Canada
1983,CZ,,Czechia
1983,CA,,Canada
1983,US,,USA
1983,CZ,,Czechia
1983,CA,19.0,Canada
1983,US,,USA
1983,US,18.0,USA
1983,CA,18.0,Canada
1983,CA,,Canada
1983,CA,,Canada
1983,US,23.0,USA
1983,CZ,18.0,Czechia
1983,CA,,Canada
1983,US,,USA
1983,CA,,Canada
1983,CZ,,Czechia
1983,CA,,Canada
1983,CA,19.0,Canada
1983,DE,,Germany
1983,CA,,Canada
1983,US,18.0,USA
1983,US,,USA
1983,CA,,Canada
1983,CA,,Canada
1983,US,,USA
1983,CA,,Canada
1983,CA,18.0,Canada
1983,CA,18.0,Canada
1983,RU,,Russia
1983,US,,USA
1983,US,,USA
1983,CA,,Canada
1983,US,18.0,USA
1983,CA,,Canada
1983,RU,18.0,Russia
1983,CA,18.0,Canada
1983,CA,,Canada
1983,CA,23.0,Canada
1983,US,,USA
1983,US,,USA
1983,CA,,Canada
1983,CZ,,Czechia
1983,CA,18.0,Canada
1983,US,25.0,USA
1983,US,28.0,USA
1983,SE,,Sweden
1983,CA,,Canada
1983,US,,USA
1983,US,,USA
1983,US,,USA
1983,CA,,Canada
1983,CZ,,Czechia
1983,CA,,Canada
1983,US,,USA
1983,US,,USA
1982,CA,18.0,Canada
1982,CA,18.0,Canada
1982,CA,18.0,Canada
1982,CA,18.0,Canada
1982,CA,18.0,Canada
1982,US,18.0,USA
1982,CA,18.0,Canada
1982,CA,18.0,Canada
1982,CA,18.0,Canada
1982,CA,18.0,Canada
1982,CA,18.0,Canada
1982,CA,18.0,Canada
1982,CA,18.0,Canada
1982,CA,18.0,Canada
1982,CA,18.0,Canada
1982,CA,18.0,Canada
1982,CA,18.0,Canada
1982,CA,18.0,Canada
1982,CA,,Canada
1982,CA,18.0,Canada
1982,CA,18.0,Canada
1982,CA,18.0,Canada
1982,CA,18.0,Canada
1982,CA,18.0,Canada
1982,CZ,25.0,Czechia
1982,US,,USA
1982,CA,18.0,Canada
1982,CA,,Canada
1982,CA,18.0,Canada
1982,SE,,Sweden
1982,CA,18.0,Canada
1982,US,20.0,USA
1982,US,19.0,USA
1982,CA,18.0,Canada
1982,CA,18.0,Canada
1982,FI,18.0,Finland
1982,CA,18.0,Canada
1982,CA,18.0,Canada
1982,CA,18.0,Canada
1982,US,18.0,USA
1982,CA,18.0,Canada
1982,CA,18.0,Canada
1982,CA,18.0,Canada
1982,CA,,Canada
1982,CA,18.0,Canada
1982,CZ,30.0,Czechia
1982,CA,,Canada
1982,CA,18.0,Canada
1982,CA,18.0,Canada
1982,CA,18.0,Canada
1982,US,,USA
1982,CA,18.0,Canada
1982,CA,,Canada
1982,CA,,Canada
1982,CA,19.0,Canada
1982,CA,18.0,Canada
1982,US,18.0,USA
1982,CZ,30.0,Czechia
1982,US,,USA
1982,CA,18.0,Canada
1982,US,18.0,USA
1982,CA,,Canada
1982,CA,,Canada
1982,CA,18.0,Canada
1982,CA,,Canada
1982,US,18.0,USA
1982,SE,18.0,Sweden
1982,FI,18.0,Finland
1982,US,,USA
1982,CA,18.0,Canada
1982,CA,,Canada
1982,CA,18.0,Canada
1982,CZ,19.0,Czechia
1982,CA,18.0,Canada
1982,US,18.0,USA
1982,CZ,,Czechia
1982,SE,,Sweden
1982,CA,18.0,Canada
1982,CA,,Canada
1982,CA,18.0,Canada
1982,CZ,22.0,Czechia
1982,CA,,Canada
1982,CZ,30.0,Czechia
1982,CA,18.0,Canada
1982,US,,USA
1982,CA,18.0,Canada
1982,CZ,,Czechia
1982,CA,18.0,Canada
1982,CA,18.0,Canada
1982,CA,,Canada
1982,CA,,Canada
1982,CA,,Canada
1982,CA,,Canada
1982,US,18.0,USA
1982,SE,28.0,Sweden
1982,US,,USA
1982,CA,,Canada
1982,CA,19.0,Canada
1982,CA,,Canada
1982,CA,18.0,Canada
1982,US,,USA
1982,CA,,Canada
1982,US,,USA
1982,CA,,Canada
1982,CA,,Canada
1982,CA,20.0,Canada
1982,HT,19.0,Haiti
1982,CA,,Canada
1982,DE,19.0,Germany
1982,CA,18.0,Canada
1982,US,18.0,USA
1982,US,,USA
1982,CA,18.0,Canada
1982,CA,,Canada
1982,US,,USA
1982,CA,18.0,Canada
1982,US,,USA
1982,SE,,Sweden
1982,CA,18.0,Canada
1982,US,18.0,USA
1982,SE,,Sweden
1982,US,,USA
1982,US,18.0,USA
1982,CA,18.0,Canada
1982,FI,20.0,Finland
1982,CA,19.0,Canada
1982,CA,,Canada
1982,US,,USA
1982,US,18.0,USA
1982,US,,USA
1982,CA,18.0,Canada
1982,RU,27.0,Russia
1982,US,,USA
1982,CA,19.0,Canada
1982,CA,,Canada
1982,CA,,Canada
1982,CA,,Canada
1982,US,,USA
1982,CA,,Canada
1982,CA,19.0,Canada
1982,RU,29.0,Russia
1982,CA,,Canada
1982,RU,,Russia
1982,CA,,Canada
1982,FI,19.0,Finland
1982,CA,,Canada
1982,US,,USA
1982,CA,,Canada
1982,CA,,Canada
1982,CA,,Canada
1982,US,,USA
1982,CA,20.0,Canada
1982,SE,30.0,Sweden
1982,CA,,Canada
1982,US,,USA
1982,CA,,Canada
1982,CA,,Canada
1982,CA,,Canada
1982,US,18.0,USA
1982,US,,USA
1982,CA,,Canada
1982,SE,,Sweden
1982,CA,19.0,Canada
1982,US,,USA
1982,CA,,Canada
1982,US,,USA
1982,CA,18.0,Canada
1982,US,18.0,USA
1982,GB,19.0,Great Britain
1982,CA,,Canada
1982,CZ,19.0,Czechia
1982,CA,,Canada
1982,CA,,Canada
1982,CA,,Canada
1982,CA,,Canada
1982,US,,USA
1982,CA,,Canada
1982,CA,,Canada
1982,CA,,Canada
1982,US,,USA
1982,CA,19.0,Canada
1982,SE,19.0,Sweden
1982,US,19.0,USA
1982,CA,,Canada
1982,US,18.0,USA
1982,CA,19.0,Canada
1982,US,,USA
1982,CA,,Canada
1982,CA,,Canada
1982,CA,,Canada
1982,CA,,Canada
1982,CA,20.0,Canada
1982,FI,19.0,Finland
1982,FI,,Finland
1982,US,,USA
1982,CA,18.0,Canada
1982,US,,USA
1982,CA,,Canada
1982,CA,,Canada
1982,CA,,Canada
1982,CA,,Canada
1982,SK,,Slovakia
1982,US,,USA
1982,CA,,Canada
1982,CA,,Canada
1982,CZ,,Czechia
1982,CA,,Canada
1982,US,,USA
1982,CA,,Canada
1982,CA,,Canada
1982,US,,USA
1982,CA,,Canada
1982,US,,USA
1982,SE,,Sweden
1982,CA,,Canada
1982,US,,USA
1982,CA,,Canada
1982,US,,USA
1982,US,,USA
1982,CA,,Canada
1982,CA,,Canada
1982,CA,,Canada
1982,CA,,Canada
1982,CA,,Canada
1982,US,,USA
1982,US,,USA
1982,US,,USA
1982,SE,18.0,Sweden
1982,CA,,Canada
1982,CA,,Canada
1982,US,,USA
1982,US,19.0,USA
1982,CA,,Canada
1982,CA,,Canada
1982,CA,,Canada
1982,CA,,Canada
1982,SE,,Sweden
1982,CA,,Canada
1982,US,,USA
1982,CA,,Canada
1982,US,,USA
1982,CA,,Canada
1982,SE,,Sweden
1982,SK,,Slovakia
1982,US,,USA
1982,CA,,Canada
1982,US,,USA
1982,SK,,Slovakia
1982,CA,,Canada
1982,US,,USA
1982,CA,,Canada
1982,CA,,Canada
1981,CA,18.0,Canada
1981,CA,18.0,Canada
1981,US,18.0,USA
1981,CA,18.0,Canada
1981,CA,18.0,Canada
1981,CA,18.0,Canada
1981,CA,18.0,Canada
1981,CA,18.0,Canada
1981,CA,18.0,Canada
1981,CA,18.0,Canada
1981,CA,18.0,Canada
1981,CA,18.0,Canada
1981,CA,18.0,Canada
1981,CA,18.0,Canada
1981,CA,18.0,Canada
1981,CA,18.0,Canada
1981,CZ,,Czechia
1981,CA,18.0,Canada
1981,SE,,Sweden
1981,CA,,Canada
1981,CA,18.0,Canada
1981,CA,18.0,Canada
1981,CA,18.0,Canada
1981,CA,20.0,Canada
1981,CA,,Canada
1981,CA,18.0,Canada
1981,CA,19.0,Canada
1981,CA,20.0,Canada
1981,CA,18.0,Canada
1981,SE,19.0,Sweden
1981,CA,18.0,Canada
1981,SE,,Sweden
1981,US,18.0,USA
1981,US,,USA
1981,CA,18.0,Canada
1981,SE,,Sweden
1981,US,18.0,USA
1981,FI,18.0,Finland
1981,CA,18.0,Canada
1981,US,19.0,USA
1981,FI,,Finland
1981,CA,18.0,Canada
1981,FI,19.0,Finland
1981,CA,20.0,Canada
1981,CA,18.0,Canada
1981,DE,,Germany
1981,CA,,Canada
1981,DE,18.0,Germany
1981,CA,18.0,Canada
1981,SE,19.0,Sweden
1981,CA,18.0,Canada
1981,CA,18.0,Canada
1981,DE,19.0,Germany
1981,CA,18.0,Canada
1981,CA,20.0,Canada
1981,CA,18.0,Canada
1981,CA,18.0,Canada
1981,CA,18.0,Canada
1981,CA,,Canada
1981,CA,18.0,Canada
1981,CA,18.0,Canada
1981,CA,19.0,Canada
1981,CA,18.0,Canada
1981,CA,,Canada
1981,CA,19.0,Canada
1981,CA,,Canada
1981,CA,18.0,Canada
1981,US,,USA
1981,CA,,Canada
1981,CA,18.0,Canada
1981,CA,18.0,Canada
1981,US,18.0,USA
1981,CA,18.0,Canada
1981,CA,20.0,Canada
1981,CA,19.0,Canada
1981,US,,USA
1981,CA,18.0,Canada
1981,SE,,Sweden
1981,CA,,Canada
1981,CA,18.0,Canada
1981,CA,18.0,Canada
1981,SE,18.0,Sweden
1981,SE,,Sweden
1981,CA,,Canada
1981,US,20.0,USA
1981,CA,18.0,Canada
1981,CA,,Canada
1981,US,19.0,USA
1981,CA,18.0,Canada
1981,CA,,Canada
1981,PL,18.0,Poland
1981,CA,,Canada
1981,CA,,Canada
1981,CA,,Canada
1981,US,19.0,USA
1981,CA,,Canada
1981,CA,,Canada
1981,CA,,Canada
1981,CA,,Canada
1981,CA,,Canada
1981,FI,,Finland
1981,CA,,Canada
1981,CA,19.0,Canada
1981,CA,,Canada
1981,CA,19.0,Canada
1981,US,,USA
1981,CA,18.0,Canada
1981,CA,19.0,Canada
1981,CA,,Canada
1981,CA,18.0,Canada
1981,GB,18.0,Great Britain
1981,CA,20.0,Canada
1981,CA,18.0,Canada
1981,US,,USA
1981,CA,18.0,Canada
1981,CA,18.0,Canada
1981,US,,USA
1981,US,18.0,USA
1981,US,,USA
1981,CA,,Canada
1981,CA,,Canada
1981,CA,,Canada
1981,CA,,Canada
1981,US,,USA
1981,SE,,Sweden
1981,CA,,Canada
1981,SE,,Sweden
1981,CA,20.0,Canada
1981,CA,18.0,Canada
1981,CA,18.0,Canada
1981,FI,19.0,Finland
1981,CA,,Canada
1981,CA,,Canada
1981,CA,,Canada
1981,US,,USA
1981,CA,18.0,Canada
1981,SK,,Slovakia
1981,CA,,Canada
1981,CA,20.0,Canada
1981,SE,20.0,Sweden
1981,US,,USA
1981,CA,,Canada
1981,FI,,Finland
1981,US,,USA
1981,US,19.0,USA
1981,SE,,Sweden
1981,FI,,Finland
1981,US,18.0,USA
1981,US,18.0,USA
1981,FI,,Finland
1981,CA,,Canada
1981,CA,19.0,Canada
1981,CA,,Canada
1981,CA,19.0,Canada
1981,CA,,Canada
1981,FI,,Finland
1981,FI,19.0,Finland
1981,CA,,Canada
1981,SE,,Sweden
1981,FI,,Finland
1981,CA,,Canada
1981,CA,18.0,Canada
1981,US,,USA
1981,CA,18.0,Canada
1981,CA,18.0,Canada
1981,US,,USA
1981,CA,20.0,Canada
1981,CA,,Canada
1981,US,,USA
1981,CA,,Canada
1981,US,,USA
1981,US,,USA
1981,US,,USA
1981,CA,,Canada
1981,CA,18.0,Canada
1981,CZ,20.0,Czechia
1981,US,,USA
1981,CA,19.0,Canada
1981,CA,,Canada
1981,CA,,Canada
1981,US,20.0,USA
1981,CA,20.0,Canada
1981,US,,USA
1981,CA,20.0,Canada
1981,US,,USA
1981,CA,18.0,Canada
1981,CA,,Canada
1981,CA,,Canada
1981,CA,,Canada
1981,CZ,,Czechia
1981,SE,19.0,Sweden
1981,US,19.0,USA
1981,CA,,Canada
1981,CA,19.0,Canada
1981,CA,19.0,Canada
1981,CA,19.0,Canada
1981,CA,18.0,Canada
1981,CA,,Canada
1981,CA,,Canada
1981,FI,19.0,Finland
1981,CA,,Canada
1981,US,,USA
1981,CA,,Canada
1981,CA,18.0,Canada
1981,CA,,Canada
1981,CA,,Canada
1981,CA,,Canada
1981,CA,,Canada
1981,CA,18.0,Canada
1981,CA,,Canada
1981,US,,USA
1980,CA,19.0,Canada
1980,CA,19.0,Canada
1980,CA,19.0,Canada
1980,CA,19.0,Canada
1980,CA,20.0,Canada
1980,CA,19.0,Canada
1980,CZ,18.0,Czechia
1980,CA,19.0,Canada
1980,CA,19.0,Canada
1980,CA,20.0,Canada
1980,CA,20.0,Canada
1980,US,18.0,USA
1980,CA,19.0,Canada
1980,CA,,Canada
1980,CA,18.0,Canada
1980,CA,19.0,Canada
1980,CA,18.0,Canada
1980,CA,19.0,Canada
1980,CA,18.0,Canada
1980,CA,19.0,Canada
1980,CA,18.0,Canada
1980,CA,19.0,Canada
1980,US,19.0,USA
1980,CA,19.0,Canada
1980,CA,18.0,Canada
1980,CA,18.0,Canada
1980,CA,18.0,Canada
1980,CA,19.0,Canada
1980,CA,19.0,Canada
1980,CA,19.0,Canada
1980,US,18.0,USA
1980,CA,18.0,Canada
1980,CA,20.0,Canada
1980,CA,18.0,Canada
1980,CA,19.0,Canada
1980,CA,,Canada
1980,CA,18.0,Canada
1980,CA,19.0,Canada
1980,CA,19.0,Canada
1980,CA,18.0,Canada
1980,CA,18.0,Canada
1980,CA,,Canada
1980,CA,18.0,Canada
1980,CA,20.0,Canada
1980,CA,18.0,Canada
1980,CA,19.0,Canada
1980,CA,,Canada
1980,CA,,Canada
1980,CA,18.0,Canada
1980,CA,18.0,Canada
1980,CA,18.0,Canada
1980,CA,19.0,Canada
1980,CA,18.0,Canada
1980,US,18.0,USA
1980,CA,19.0,Canada
1980,CA,18.0,Canada
1980,CA,18.0,Canada
1980,CA,,Canada
1980,CA,,Canada
1980,US,18.0,USA
1980,US,19.0,USA
1980,US,,USA
1980,CA,,Canada
1980,CA,19.0,Canada
1980,CA,,Canada
1980,US,20.0,USA
1980,CA,18.0,Canada
1980,US,,USA
1980,FI,20.0,Finland
1980,CA,19.0,Canada
1980,CA,18.0,Canada
1980,CA,18.0,Canada
1980,CA,19.0,Canada
1980,CA,20.0,Canada
1980,US,19.0,USA
1980,CA,,Canada
1980,US,,USA
1980,CA,,Canada
1980,US,,USA
1980,CA,18.0,Canada
1980,CA,18.0,Canada
1980,US,20.0,USA
1980,CA,19.0,Canada
1980,CA,,Canada
1980,CA,20.0,Canada
1980,CA,,Canada
1980,CA,19.0,Canada
1980,CA,,Canada
1980,FI,19.0,Finland
1980,CA,20.0,Canada
1980,CA,18.0,Canada
1980,CA,20.0,Canada
1980,CA,19.0,Canada
1980,FR,,France
1980,US,,USA
1980,CA,19.0,Canada
1980,CA,18.0,Canada
1980,US,20.0,USA
1980,US,,USA
1980,US,19.0,USA
1980,US,19.0,USA
1980,CA,20.0,Canada
1980,CA,,Canada
1980,CA,,Canada
1980,CA,,Canada
1980,US,19.0,USA
1980,CA,18.0,Canada
1980,US,19.0,USA
1980,CA,,Canada
1980,CA,19.0,Canada
1980,CA,,Canada
1980,CA,20.0,Canada
1980,CA,,Canada
1980,CA,19.0,Canada
1980,CA,18.0,Canada
1980,CA,,Canada
1980,CA,18.0,Canada
1980,CA,,Canada
1980,FI,20.0,Finland
1980,CA,19.0,Canada
1980,CA,,Canada
1980,CA,,Canada
1980,CA,,Canada
1980,CA,20.0,Canada
1980,CA,,Canada
1980,CA,18.0,Canada
1980,CA,,Canada
1980,US,18.0,USA
1980,CA,20.0,Canada
1980,CA,,Canada
1980,US,,USA
1980,CA,20.0,Canada
1980,CA,19.0,Canada
1980,CA,,Canada
1980,US,19.0,USA
1980,CA,,Canada
1980,CA,19.0,Canada
1980,SE,19.0,Sweden
1980,CA,,Canada
1980,CA,,Canada
1980,CA,,Canada
1980,CA,,Canada
1980,US,19.0,USA
1980,CA,,Canada
1980,US,,USA
1980,FI,,Finland
1980,CA,19.0,Canada
1980,CA,20.0,Canada
1980,CA,20.0,Canada
1980,CA,19.0,Canada
1980,CA,,Canada
1980,US,,USA
1980,CA,,Canada
1980,US,,USA
1980,CA,,Canada
1980,CA,18.0,Canada
1980,US,20.0,USA
1980,CA,18.0,Canada
1980,CA,,Canada
1980,CA,,Canada
1980,CA,,Canada
1980,CA,,Canada
1980,CA,,Canada
1980,CA,,Canada
1980,CA,18.0,Canada
1980,CA,19.0,Canada
1980,CA,19.0,Canada
1980,CA,19.0,Canada
1980,CA,18.0,Canada
1980,CA,,Canada
1980,CA,18.0,Canada
1980,CA,,Canada
1980,SE,18.0,Sweden
1980,SE,,Sweden
1980,SE,18.0,Sweden
1980,CA,,Canada
1980,CA,20.0,Canada
1980,CA,19.0,Canada
1980,CA,18.0,Canada
1980,SE,,Sweden
1980,SE,20.0,Sweden
1980,US,,USA
1980,CA,19.0,Canada
1980,US,,USA
1980,CA,,Canada
1980,SE,19.0,Sweden
1980,US,,USA
1980,CA,,Canada
1980,CA,19.0,Canada
1980,CA,,Canada
1980,CA,19.0,Canada
1980,US,,USA
1980,CA,,Canada
1980,CA,18.0,Canada
1980,CA,,Canada
1980,CA,18.0,Canada
1980,CA,,Canada
1980,CA,,Canada
1980,CA,,Canada
1980,CA,18.0,Canada
1980,CA,,Canada
1980,CA,18.0,Canada
1980,SE,,Sweden
1980,CA,18.0,Canada
1980,CA,20.0,Canada
1980,CA,18.0,Canada
1980,SE,,Sweden
1980,CA,,Canada
1980,US,,USA
1980,US,19.0,USA
1979,CA,20.0,Canada
1979,CA,20.0,Canada
1979,CA,20.0,Canada
1979,CA,19.0,Canada
1979,CA,20.0,Canada
1979,CA,20.0,Canada
1979,CA,19.0,Canada
1979,CA,18.0,Canada
1979,CA,19.0,Canada
1979,CA,19.0,Canada
1979,US,18.0,USA
1979,CA,19.0,Canada
1979,CA,20.0,Canada
1979,CA,20.0,Canada
1979,CA,20.0,Canada
1979,CA,20.0,Canada
1979,CA,19.0,Canada
1979,CA,20.0,Canada
1979,CA,20.0,Canada
1979,CA,19.0,Canada
1979,CA,20.0,Canada
1979,CA,20.0,Canada
1979,CA,,Canada
1979,CA,20.0,Canada
1979,SE,19.0,Sweden
1979,CA,19.0,Canada
1979,CA,20.0,Canada
1979,CA,19.0,Canada
1979,CA,20.0,Canada
1979,CH,20.0,Switzerland
1979,CA,19.0,Canada
1979,CA,19.0,Canada
1979,CA,20.0,Canada
1979,US,20.0,USA
1979,SE,20.0,Sweden
1979,CA,19.0,Canada
1979,SE,19.0,Sweden
1979,CA,20.0,Canada
1979,CA,19.0,Canada
1979,US,20.0,USA
1979,CA,19.0,Canada
1979,US,19.0,USA
1979,CA,20.0,Canada
1979,CA,19.0,Canada
1979,CA,19.0,Canada
1979,CA,,Canada
1979,CA,20.0,Canada
1979,CA,18.0,Canada
1979,CA,19.0,Canada
1979,CA,19.0,Canada
1979,CA,19.0,Canada
1979,CA,19.0,Canada
1979,CA,,Canada
1979,CA,19.0,Canada
1979,CA,19.0,Canada
1979,CA,18.0,Canada
1979,CA,20.0,Canada
1979,CA,20.0,Canada
1979,CA,19.0,Canada
1979,CA,20.0,Canada
1979,US,20.0,USA
1979,US,19.0,USA
1979,CA,19.0,Canada
1979,CA,19.0,Canada
1979,CA,20.0,Canada
1979,CA,20.0,Canada
1979,CA,19.0,Canada
1979,CA,,Canada
1979,CA,18.0,Canada
1979,CA,,Canada
1979,CA,20.0,Canada
1979,CA,19.0,Canada
1979,CA,,Canada
1979,CA,19.0,Canada
1979,CA,18.0,Canada
1979,CA,20.0,Canada
1979,CA,18.0,Canada
1979,CA,19.0,Canada
1979,CA,19.0,Canada
1979,CA,,Canada
1979,CA,20.0,Canada
1979,FR,20.0,France
1979,CZ,20.0,Czechia
1979,CA,,Canada
1979,CA,20.0,Canada
1979,CA,19.0,Canada
1979,CA,19.0,Canada
1979,CA,19.0,Canada
1979,CA,20.0,Canada
1979,CA,19.0,Canada
1979,CA,,Canada
1979,US,19.0,USA
1979,CA,19.0,Canada
1979,CA,20.0,Canada
1979,CA,19.0,Canada
1979,CA,,Canada
1979,CA,,Canada
1979,SE,19.0,Sweden
1979,CA,20.0,Canada
1979,CA,19.0,Canada
1979,CA,,Canada
1979,CA,20.0,Canada
1979,SE,19.0,Sweden
1979,CA,20.0,Canada
1979,CA,20.0,Canada
1979,US,19.0,USA
1979,CA,,Canada
1979,CA,,Canada
1979,CA,20.0,Canada
